# algo=mfree_shifted_cg problem=/tmp/prism-speed-novelty/inputs/ladybug-539.txt
iter,cost,wall_s
0,5535080.1182407327,0.0000
1,334274.1083714686,0.0121
2,209126.4086812074,0.0256
3,184686.6167799237,0.0348
4,174734.7325715575,0.0417
5,172260.6793153860,0.0486
6,169220.5392065347,0.0556
7,168094.4508467061,0.0626
8,167385.2996254304,0.0695
9,166904.3373797735,0.0764
10,165668.6761887247,0.0845
11,165394.8980672545,0.0915
12,165280.7970483923,0.0985
13,165193.4384355124,0.1055
14,164587.0792575163,0.1148
