arm,rep,cost,prediction,decrease,rho,camera_norm,pcg_iterations,true_residual,certified,seconds,reason
eta2,0,244946.81203851561,0.070540705822875513,0.027014410676201805,0.38296201265739749,403.16907370370831,1,0.1353204344638404,0,0,native_inexact
exact,0,244966.88483514535,0.44442282724638482,-20.045782219065586,-45.105203851179205,2738.6422474582168,686,9.2696717294218837e-11,1,1.4917845439999999,true_residual
exact_clip,0,244946.80419075678,0.081465203762948094,0.034862169501138851,0.4279393887307113,403.16907370370859,686,9.2696717294218837e-11,1,1.4917845439999999,true_residual
exact,1,244966.88483514535,0.44442282724638238,-20.045782219065586,-45.105203851179454,2738.6422474582168,686,9.2696717294218837e-11,1,1.4858771900000001,true_residual
exact_clip,1,244946.80419075678,0.08146520376294826,0.034862169501138851,0.42793938873071047,403.16907370370859,686,9.2696717294218837e-11,1,1.4858771900000001,true_residual
exact,2,244966.88483514532,0.44442282724638105,-20.045782219036482,-45.105203851114098,2738.6422474582168,686,9.2696717294218837e-11,1,1.487377291,true_residual
exact_clip,2,244946.80419075681,0.081465203762948149,0.034862169472035021,0.4279393883734563,403.16907370370859,686,9.2696717294218837e-11,1,1.487377291,true_residual
