# algo=mfree_shifted_cg problem=/dev/shm/agent-fp32-0-1.txt
iter,cost,wall_s
0,850912.4584880291,0.0000
1,39707.8244076870,0.0027
2,25352.4265110289,0.0060
3,18889.6261040566,0.0110
4,15553.0929194287,0.0130
5,14410.2572939800,0.0154
6,13930.0226396607,0.0195
7,13907.5899128658,0.0284
8,13674.1989928568,0.0318
9,13656.0877070383,0.0382
10,13637.7679461386,0.0446
11,13616.6325364232,0.0480
12,13611.6376958249,0.0586
13,13607.3479860960,0.0700
14,13594.6386830843,0.0914
15,13588.8932587389,0.1015
