# algo=mfree_shifted_cg problem=/workspace/bal/final-3068.txt
iter,cost,wall_s
0,90993342.0243402421,0.0000
1,7960085.9088322464,0.0393
2,3723398.1420859955,0.0887
3,2649101.3772306503,0.1535
4,2222822.2595847202,0.1882
5,2104789.5973174036,0.2347
6,2017883.1087622498,0.3114
7,1907081.3706598391,0.3479
8,1873984.0760627459,0.4519
9,1853019.5553679720,0.5137
10,1842617.2680992137,0.6330
11,1842390.3294888109,0.6930
12,1836361.5704572618,0.7537
13,1836058.6072450576,0.8118
14,1834583.1381990907,0.9167
15,1833189.2425022610,0.9756
16,1832033.6059742195,1.0346
17,1830807.5136314600,1.0936
18,1830473.0542977538,1.1478
19,1829731.0095593729,1.2039
20,1828812.0837430560,1.2600
21,1827490.4977772399,1.3104
22,1827239.4761339922,1.4202
23,1826869.7580720684,1.4754
24,1826476.6262281456,1.5297
25,1826084.3816866176,1.5830
26,1825119.2006936138,1.6391
27,1824904.7474221468,1.6981
28,1824512.9070562616,1.7561
29,1824058.3878333811,1.8131
30,1823866.5288412301,1.8721
31,1823518.0883529068,1.9301
32,1823232.9746527595,1.9814
33,1823054.9091142546,2.0348
34,1823054.6020072831,2.2897
35,1823054.3170287833,2.4122
36,1823053.8697609252,2.4926
37,1823052.1691466344,2.5413
38,1823052.1403804361,2.5928
39,1823052.1330513302,2.6463
40,1823052.1109660184,2.6987
41,1823051.7800713589,2.7867
42,1823051.6232240498,2.8558
43,1823051.4415678356,2.8895
44,1823051.3835474560,2.9232
45,1823051.3275788627,2.9569
46,1823051.2643593450,2.9906
47,1823051.2542206948,3.0420
48,1823051.2370598973,3.0756
49,1823051.2274672284,3.1093
