# algo=mfree_shifted_cg problem=/tmp/prism-speed-novelty/inputs/final-394.txt
iter,cost,wall_s
0,4545737.6927971561,0.0000
1,849465.5194019806,0.0141
2,512561.7684879127,0.0288
3,378962.9725178521,0.0426
4,342328.4428302361,0.0535
5,321515.7935056391,0.0702
6,318565.2389141422,0.0811
7,312454.9470672079,0.1025
8,309661.7966610114,0.1274
9,306992.2975795827,0.1713
