# algo=mfree_shifted_cg problem=/workspace/bal/venice-52.txt
iter,cost,wall_s
0,11152062.7727624699,0.0000
1,2104980.2502044505,0.0131
2,1505431.0221679888,0.0295
3,1395406.8127559866,0.0485
4,1265095.9515955208,0.0594
5,1145900.9915649409,0.0721
6,998905.2722532242,0.0866
7,844056.1926598964,0.1021
8,576196.6192257705,0.1176
9,424214.0544921699,0.1357
10,312873.5593775781,0.1474
11,286000.7727349991,0.1602
12,270156.4652830806,0.1693
13,260352.2987448632,0.1792
14,257034.3566093234,0.1883
15,255352.5751496823,0.1973
16,254107.5653066181,0.2063
17,253170.2437890040,0.2154
18,252349.3029552369,0.2245
19,251653.4253242898,0.2335
20,251042.8228470014,0.2425
21,250473.9830833578,0.2516
22,250002.3946766029,0.2660
23,248922.8044828129,0.2794
24,248362.9077429088,0.2884
25,247934.2153694727,0.2974
26,247586.6974968961,0.3065
27,247290.9446425189,0.3155
28,246202.7757612086,0.3255
29,245971.8635445684,0.3345
30,244580.0173691339,0.3463
31,243732.7490865409,0.3757
