arm,rep,cost,prediction,decrease,rho,camera_norm,pcg_iterations,true_residual,certified,seconds,reason
eta2,0,1866070.1685665112,57.303130558990546,15.267472997773439,0.26643348886595963,0.067605369481893607,1,0.0045872190456217503,0,0,native_inexact
exact,0,2071394.9841196269,14001.918621364988,-205309.54808011791,-14.662958243939796,33.70965198669164,5,7.6722704395695887e-11,1,0.084498369000000004,true_residual
exact_clip,0,1866070.158124309,57.306023006770282,15.277915199985728,0.26660225921070729,0.067605369481893621,5,7.6722704395695887e-11,1,0.084498369000000004,true_residual
exact,1,2071394.9841196269,14001.918621364988,-205309.54808011791,-14.662958243939796,33.70965198669164,5,7.6722704395695887e-11,1,0.062822773999999998,true_residual
exact_clip,1,1866070.158124309,57.306023006770282,15.277915199985728,0.26660225921070729,0.067605369481893621,5,7.6722704395695887e-11,1,0.062822773999999998,true_residual
exact,2,2071394.9841196267,14001.918621364988,-205309.54808011767,-14.66295824393978,33.70965198669164,5,7.6722704395695887e-11,1,0.062816083999999994,true_residual
exact_clip,2,1866070.158124309,57.306023006770282,15.277915199985728,0.26660225921070729,0.067605369481893621,5,7.6722704395695887e-11,1,0.062816083999999994,true_residual
