# algo=mfree_shifted_cg problem=/workspace/bal/dubrovnik-88.txt
iter,cost,wall_s
0,30562787.8472357430,0.0000
1,4626667.7485610433,0.0398
2,993603.8336198358,0.0600
3,558510.2286896610,0.1592
4,429705.2143681397,0.1755
5,376315.5543970667,0.1941
6,368336.5342185656,0.2179
7,364701.0059418124,0.3042
8,361444.6579425755,0.3480
