# algo=mfree_shifted_cg problem=/tmp/prism-speed-novelty/inputs/ladybug-539.txt
iter,cost,wall_s
0,5535080.1182407308,0.0000
1,334274.1083714687,0.0121
2,209212.6019679428,0.0226
3,183913.9930805203,0.0375
4,171708.1444658757,0.0444
5,167145.0580821303,0.0518
6,165769.5343602904,0.0718
7,165258.1810514432,0.0823
8,165061.7858906033,0.0924
9,164644.4590048764,0.0992
