arm,rep,cost,prediction,decrease,rho,camera_norm,pcg_iterations,true_residual,certified,seconds,reason
eta2,0,246358.47756448467,0.69530281535142202,0.54701781424228102,0.7867332076971465,763.42803880528015,1,0.28459958287887194,0,0,native_inexact
exact,0,246323.51460543278,36.632767531119114,35.509976866131183,0.96935009990620735,1164.9592564532136,243,9.0341164950803513e-11,1,0.53282961299999998,true_residual
exact_clip,0,246323.51460543278,36.632767531119157,35.509976866131183,0.96935009990620624,1164.9592564532136,243,9.0341164950803513e-11,1,0.53282961299999998,true_residual
exact,1,246323.51460543278,36.632767531119093,35.509976866131183,0.96935009990620791,1164.9592564532136,243,9.0341164950803513e-11,1,0.52566339799999995,true_residual
exact_clip,1,246323.51460543281,36.632767531119129,35.509976866102079,0.96935009990541254,1164.9592564532136,243,9.0341164950803513e-11,1,0.52566339799999995,true_residual
exact,2,246323.51460543278,36.632767531119093,35.509976866131183,0.96935009990620791,1164.9592564532136,243,9.0341164950803513e-11,1,0.52546757799999999,true_residual
exact_clip,2,246323.51460543275,36.632767531119121,35.509976866160287,0.96935009990700161,1164.9592564532136,243,9.0341164950803513e-11,1,0.52546757799999999,true_residual
