# algo=mfree_shifted_cg problem=/workspace/bal/ladybug-1197.txt
iter,cost,wall_s
0,45428699.3295261487,0.0000
1,12584235.8635369819,0.0264
2,2039235.8105380868,0.0622
3,950335.0990544927,0.3469
4,541454.6133866619,0.4351
5,419350.2595651419,0.6306
6,390843.7023946895,0.7413
7,381520.4167507578,0.7815
8,375672.4165891384,0.9466
9,373286.7635733298,1.0087
10,372309.9577343573,1.3181
11,371878.2877040475,1.6305
12,371445.9144499414,2.1169
13,371137.8651445815,2.7133
14,370810.1757314131,3.4025
15,370361.9064868931,4.0287
