# algo=mfree_shifted_cg problem=/workspace/bal/ladybug-1197.txt
iter,cost,wall_s
0,45428699.3295261487,0.0000
1,13604466.1557523422,0.0251
2,1892308.6018048967,0.0622
3,922188.6712103054,0.1331
4,607718.3257245736,0.1665
5,488178.8468861527,0.2357
6,410799.2871267089,0.2728
7,399146.0571063616,0.3392
8,388465.6275535783,0.4374
9,380830.5253434142,0.7253
10,376414.0711599771,0.8895
11,374043.2650703420,1.0022
12,372924.4645300303,1.1799
13,371585.4050849154,1.4401
14,370612.3246830873,1.7380
15,370190.8497054234,2.0354
