# algo=mfree_shifted_cg problem=/workspace/bal/venice-52.txt
iter,cost,wall_s
0,11152062.7727624737,0.0000
1,2104980.2500122953,0.0237
2,1506370.3252980520,0.0512
3,1393631.4253158150,0.1698
4,1263249.4746806754,0.1807
5,1144304.1349605722,0.1934
6,997550.2335732875,0.2079
7,871079.1292541359,0.2233
8,655908.6836115790,0.2388
9,458397.9181856702,0.2552
10,397107.7368475612,0.2728
11,307201.1753616991,0.2846
12,279436.8897864733,0.2964
13,275532.5710727739,0.3054
14,260617.0578635250,0.3143
15,259206.8807504045,0.3232
16,248026.2208686043,0.3322
17,245867.4593289559,0.3439
18,245594.1953803977,0.3529
19,244372.1166467893,0.3618
20,243819.3610619548,0.4069
21,243382.0044164086,0.4288
