# algo=mfree_shifted_cg problem=/workspace/bal/dubrovnik-88.txt
iter,cost,wall_s
0,30562787.8472357430,0.0000
1,1524367.6311171961,0.0236
2,461440.6834446220,0.0467
3,379391.9770921991,0.0750
4,365590.9381782060,0.1101
5,364087.5545579584,0.1520
6,359230.2861127513,0.1726
