# algo=mfree_shifted_cg problem=/workspace/bal/ladybug-49.txt
iter,cost,wall_s
0,850912.4606413026,0.0000
1,39894.6790185196,0.0281
2,24028.4910964874,0.0325
3,21254.5885653468,0.0364
4,14748.0486566795,0.0409
5,14216.6255811302,0.0437
6,14046.9318092642,0.0526
7,13990.5266631438,0.0610
8,13959.7524138810,0.0699
9,13947.0666714784,0.0788
10,13925.3346542422,0.0934
11,13909.2102856692,0.1031
12,13817.9567555355,0.1125
13,13790.9717956191,0.1220
14,13694.8197219490,0.1262
