# algo=mfree_shifted_cg problem=/tmp/prism-speed-novelty/inputs/trafalgar-138.txt
iter,cost,wall_s
0,20163569.0159171969,0.0000
1,846597.3010421057,0.0072
2,172504.9855086428,0.0132
3,120372.0808850374,0.0262
4,109724.5909274013,0.0333
5,106778.3183734847,0.0574
6,106230.0638868534,0.0654
7,105493.0705534325,0.0694
8,104518.4699393179,0.1266
