# algo=mfree_shifted_cg problem=/workspace/bal/ladybug-49.txt
iter,cost,wall_s
0,850912.4606413026,0.0000
1,39707.8244620619,0.0043
2,25352.4264592254,0.0067
3,18889.6258743591,0.0105
4,15553.0927238128,0.0119
5,14410.2674519350,0.0137
6,13930.0220525535,0.0167
7,13907.6027241641,0.0236
8,13674.1989767927,0.0261
