# algo=mfree_shifted_cg problem=/tmp/prism-speed-novelty/inputs/trafalgar-138.txt
iter,cost,wall_s
0,20163569.0159172006,0.0000
1,461208.5689577803,0.0152
2,161402.0868315438,0.0297
3,120134.0448004041,0.0623
4,110467.1061582940,0.0675
5,108885.2245428295,0.0920
6,105287.6046981170,0.0959
7,105041.3682797613,0.1031
8,104889.5097373948,0.1070
9,104387.2080683100,0.1624
10,103648.9122323581,0.1663
11,103245.5125046128,0.2216
12,103095.8910167160,0.2256
13,102948.9636015082,0.2828
