# algo=mfree_shifted_cg problem=/workspace/bal/final-3068.txt
iter,cost,wall_s
0,90993342.0243402272,0.0000
1,7894889.5857997974,0.0389
2,3597172.3976777410,0.0842
3,2649780.6381300460,0.1468
4,2582994.1382242581,0.1805
5,2292222.2140390975,0.2143
6,2056909.1767508797,0.3200
7,2015541.1589219312,0.3725
8,1940112.2167220674,0.4345
9,1921429.2816056097,0.4985
10,1884666.0575462352,0.5452
11,1858425.0318952750,0.6582
12,1845117.9771860356,0.7798
13,1831434.4272215636,0.8342
14,1824010.7557200177,0.9213
15,1807732.5429215198,1.1062
16,1803591.7161732793,1.1702
17,1796482.4694431222,1.2956
18,1796482.0535625569,1.6681
19,1796480.6723927110,1.7178
20,1796474.1681484976,1.7655
21,1796218.9303985771,1.8132
22,1796211.5040616731,1.8628
23,1796149.9037604691,1.9096
24,1796080.9572743124,1.9573
25,1795985.5859967694,2.0060
26,1795913.7822680371,2.0566
27,1795832.3685407084,2.1071
28,1795830.2775904455,2.1576
29,1795829.2711400408,2.2111
30,1795828.5418923383,2.2914
31,1795826.6214520915,2.3252
32,1795825.0428896442,2.3591
33,1795822.8632975677,2.3929
34,1795822.3731843883,2.4266
35,1795821.4238707935,2.4604
36,1795819.6759373732,2.4942
37,1795819.0011537888,2.5456
38,1795819.0011125812,2.6681
39,1795819.0010793188,2.7197
40,1795819.0010598656,2.7713
41,1795819.0010276677,2.8050
42,1795819.0009957612,2.8389
43,1795819.0009104307,2.8727
