# algo=mfree_shifted_cg problem=/workspace/bal/final-3068.txt
iter,cost,wall_s
0,90993342.0243402272,0.0000
1,6547059.3075566152,0.0467
2,3700154.8289913591,0.0989
3,2699381.9091724996,0.1655
4,2337903.1587980995,0.2016
5,2214767.9292941685,0.2377
6,2043907.7833060801,0.3198
7,2000703.5062413686,0.3804
8,1954449.7236547957,0.4478
9,1927067.8540985871,0.5180
10,1912363.6019930127,0.5921
11,1911721.1189783290,0.6460
12,1911201.7801799192,0.7009
13,1906778.9808366520,0.7979
14,1906613.7047825928,0.8537
15,1904900.2924506383,0.9494
16,1904464.4943695057,1.0053
17,1904141.4678688757,1.0612
18,1903834.7703986431,1.1161
19,1903522.4315769537,1.1710
20,1903190.4468005814,1.2250
21,1902839.9437956400,1.2789
22,1902283.7678165815,1.3328
23,1902209.9465328890,1.3887
24,1901965.4632095909,1.4427
25,1901615.7171802989,1.4967
26,1901260.4161017698,1.5506
27,1900815.2343500198,1.6045
28,1900669.1885794050,1.6604
29,1900418.6547271523,1.7153
30,1900163.3036393528,1.7702
31,1887096.6623491654,1.8384
32,1870650.6107576813,1.9067
33,1861669.2731592103,1.9655
34,1853505.6888616954,2.0608
35,1820566.4228630031,2.1166
36,1820120.7597360024,2.2443
37,1818432.8042567153,2.3280
38,1817025.4989087381,2.3896
39,1816860.0358144715,2.4627
40,1786641.8384757850,2.5732
41,1772043.7141273185,2.6841
42,1757126.4286346438,2.7950
43,1748797.9351761669,2.9059
44,1737661.9677663036,3.0169
