# algo=mfree_shifted_cg problem=/tmp/prism-speed-novelty/inputs/ladybug-539.txt
iter,cost,wall_s
0,5535080.1182407327,0.0000
1,433255.1744281721,0.0106
2,221889.1615743964,0.0206
3,185120.8914504434,0.0372
4,172235.0193787929,0.0445
5,167746.1192623159,0.0526
6,165514.0826131164,0.0661
