stage,cell,scene,arm,rep,target,score_init,cost,hit,target_seconds,native_seconds,outers,accepts,rejects,pcg_per_outer,retry_fraction_native,max_raw_radius_ratio,negcurv,cap_hit,source
practical,final-394-1.01,final-394,forcing_reject,2,307873.7204334218,4545737.692797156,306725.2692400008,True,0.2193,0.237431,10,10,0,11.7,0.0,3.118914917265088,0,False,evidence/practical/final-394-1.01-forcing_reject-2
practical,final-394-1.01,final-394,accurate_reference,2,307873.7204334218,4545737.692797157,306806.0311006606,True,0.3418,0.360156,11,11,0,13.0,0.06066969590955031,3.087630316221028,1,False,evidence/practical/final-394-1.01-accurate_reference-2
practical,final-394-1.02,final-394,off,2,310921.97509117844,4545737.692797156,309667.29988352093,True,0.1303,0.148708,8,8,0,5.25,0.0,1.0971686268666039,0,False,evidence/practical/final-394-1.02-off-2
practical,final-394-1.02,final-394,forcing_reject,2,310921.97509117844,4545737.692797156,309242.2139970132,True,0.1659,0.184088,9,9,0,8.11111111111111,0.0,3.118914878203806,0,False,evidence/practical/final-394-1.02-forcing_reject-2
practical,final-394-1.02,final-394,accurate_reference,2,310921.97509117844,4545737.692797155,309014.4600236275,True,0.2989,0.32043,9,9,0,9.444444444444445,0.0,3.0846409471849165,0,False,evidence/practical/final-394-1.02-accurate_reference-2
root-compatibility,dubrovnik-88,dubrovnik-88,original,0,0,30562787.847235736,358945.51984499535,False,,0.428635,33,33,1,,,,0,False,evidence/root-compatibility/dubrovnik-88-original-0
root-compatibility,dubrovnik-88,dubrovnik-88,off,0,0,30562787.847235743,358946.09558324266,False,,0.459214,33,33,4,2.8484848484848486,0.04546160395806748,107845.1688715906,0,False,evidence/root-compatibility/dubrovnik-88-off-0
root-compatibility,dubrovnik-88,dubrovnik-88,off,1,0,30562787.847235743,358945.0515579594,False,,0.416085,33,33,1,2.757575757575758,0.012547996202698967,1691.6911848401455,0,False,evidence/root-compatibility/dubrovnik-88-off-1
root-compatibility,dubrovnik-88,dubrovnik-88,original,1,0,30562787.847235728,358945.2188897356,False,,0.412145,33,33,1,,,,0,False,evidence/root-compatibility/dubrovnik-88-original-1
root-compatibility,dubrovnik-88,dubrovnik-88,original,2,0,30562787.84723574,358945.7868104585,False,,0.424682,33,33,2,,,,0,False,evidence/root-compatibility/dubrovnik-88-original-2
root-compatibility,dubrovnik-88,dubrovnik-88,off,2,0,30562787.84723574,358944.9877236462,False,,0.413389,33,33,1,2.757575757575758,0.012636361877069782,1689.8416247400364,0,False,evidence/root-compatibility/dubrovnik-88-off-2
root-tail,venice-52,venice-52,off,0,243740.27,11152062.77276247,246327.85662466308,False,,1.038977,101,101,1,1.7821782178217822,0.01480133920192651,74.55642347698931,1,False,evidence/root-tail/venice-52-off-0
root-tail,venice-52,venice-52,coupled,0,243740.27,11152062.77276247,246496.55311468567,False,,2.001582,91,91,2,12.23076923076923,0.36884267294570006,7.572270401685866,0,False,evidence/root-tail/venice-52-coupled-0
root-tail,venice-52,venice-52,frozen,0,243740.27,11152062.77276247,252196.66778310356,False,,1.779335,93,93,3,10.602150537634408,0.2782220852172301,6.688824082891191,0,False,evidence/root-tail/venice-52-frozen-0
root-tail,venice-52,venice-52,opening,0,243740.27,11152062.77276247,247547.84903138177,False,,1.34698,131,131,7,1.6641221374045803,0.03136594975426509,632.9700233911817,0,False,evidence/root-tail/venice-52-opening-0
root-tail,final-3068,final-3068,off,0,1744796.9841897595,90993342.02434023,1837362.7272141376,False,,3.876301,54,54,25,3.759259259259259,0.24248291244668557,49550.76912158241,1,False,evidence/root-tail/final-3068-off-0
root-tail,final-3068,final-3068,coupled,0,1744796.9841897595,90993342.02434024,1846337.4127538654,False,,4.171804,55,55,10,6.9818181818181815,0.4341425421712045,7.571886434363797,0,False,evidence/root-tail/final-3068-coupled-0
root-tail,final-3068,final-3068,frozen,0,1744796.9841897595,90993342.02434024,1872764.0422782826,False,,4.485582,56,56,11,9.321428571428571,0.4104535877395621,13.824154182578516,0,False,evidence/root-tail/final-3068-frozen-0
root-tail,final-3068,final-3068,opening,0,1744796.9841897595,90993342.02434023,1815690.0201133636,False,,4.491009,68,68,17,3.2205882352941178,0.14893034661030513,11654.544739389941,1,False,evidence/root-tail/final-3068-opening-0
root-tail,final-3068,final-3068,opening,1,1744796.9841897595,90993342.02434023,1791905.599470405,False,,4.268363,68,68,14,3.4411764705882355,0.1225203118853762,544.9114287673568,1,False,evidence/root-tail/final-3068-opening-1
root-tail,final-3068,final-3068,frozen,1,1744796.9841897595,90993342.02434023,1817004.6924748195,False,,4.288045,54,54,16,9.148148148148149,0.41515967253142166,8.050955467120167,0,False,evidence/root-tail/final-3068-frozen-1
root-tail,final-3068,final-3068,coupled,1,1744796.9841897595,90993342.02434023,1860817.5969913758,False,,3.217484,41,41,12,5.341463414634147,0.4122629899635864,8.528112425291804,0,False,evidence/root-tail/final-3068-coupled-1
root-tail,final-3068,final-3068,off,1,1744796.9841897595,90993342.02434023,1776475.6508104056,False,,3.884646,60,60,11,3.816666666666667,0.11640352042374,84166.65532761681,1,False,evidence/root-tail/final-3068-off-1
root-tail,venice-52,venice-52,opening,1,243740.27,11152062.772762472,247892.75685803327,False,,1.330187,131,131,2,1.6641221374045803,0.011565704671598806,752.9488166122113,0,False,evidence/root-tail/venice-52-opening-1
root-tail,venice-52,venice-52,frozen,1,243740.27,11152062.77276247,252196.66627093303,False,,1.786,93,93,3,10.688172043010752,0.27707225083986564,6.688821926855704,0,False,evidence/root-tail/venice-52-frozen-1
root-tail,venice-52,venice-52,coupled,1,243740.27,11152062.772762472,246496.5546751777,False,,2.002856,91,91,2,12.219780219780219,0.3681554060801176,7.572246928291466,0,False,evidence/root-tail/venice-52-coupled-1
root-tail,venice-52,venice-52,off,1,243740.27,11152062.77276247,244941.6771555506,False,,2.310023,191,191,7,2.136125654450262,0.02219676427464142,218.62931448237023,1,False,evidence/root-tail/venice-52-off-1
root-tail,venice-52,venice-52,off,2,243740.27,11152062.77276247,247894.02858141117,False,,1.368801,137,137,1,1.5693430656934306,0.007304915762042839,744.0518295971626,0,False,evidence/root-tail/venice-52-off-2
root-tail,venice-52,venice-52,coupled,2,243740.27,11152062.772762472,246496.55417630772,False,,2.001188,91,91,2,12.23076923076923,0.36871925426296775,7.57218572792738,0,False,evidence/root-tail/venice-52-coupled-2
root-tail,venice-52,venice-52,frozen,2,243740.27,11152062.772762472,252196.6682720312,False,,1.785485,93,93,3,10.67741935483871,0.27677758872239205,6.6879947070898735,0,False,evidence/root-tail/venice-52-frozen-2
root-tail,venice-52,venice-52,opening,2,243740.27,11152062.77276247,246332.88313810446,False,,1.558009,107,107,6,5.196261682242991,0.02719220363938848,74.5248943726927,1,False,evidence/root-tail/venice-52-opening-2
root-tail,final-3068,final-3068,off,2,1744796.9841897595,90993342.02434023,1740723.3011289998,True,4.0884,4.111952,76,76,2,2.8157894736842106,0.022946248642980272,88.50058351679942,1,False,evidence/root-tail/final-3068-off-2
root-tail,final-3068,final-3068,coupled,2,1744796.9841897595,90993342.02434024,1845679.3962888385,False,,4.794918,58,58,12,7.017241379310345,0.49382792323038677,7.831383024996871,0,False,evidence/root-tail/final-3068-coupled-2
root-tail,final-3068,final-3068,frozen,2,1744796.9841897595,90993342.02434023,1744325.9594370073,True,4.4302,4.453772,31,31,1,32.25806451612903,0.3661634942246707,7.996516658202459,0,False,evidence/root-tail/final-3068-frozen-2
root-tail,final-3068,final-3068,opening,2,1744796.9841897595,90993342.02434024,1743776.3811400256,True,4.3128,4.336534,76,76,6,3.3815789473684212,0.05929719933015629,2545.0856428373495,1,False,evidence/root-tail/final-3068-opening-2
root-tail,final-3068,final-3068,opening,3,1744796.9841897595,90993342.02434024,1755665.9220154386,False,,5.74302,89,89,10,4.910112359550562,0.07337333145278965,1459.4042971332833,1,False,evidence/root-tail/final-3068-opening-3
root-tail,final-3068,final-3068,frozen,3,1744796.9841897595,90993342.02434024,1794371.5215384294,False,,4.23762,58,58,10,7.844827586206897,0.353704818270633,10.038859916938607,0,False,evidence/root-tail/final-3068-frozen-3
root-tail,final-3068,final-3068,coupled,3,1744796.9841897595,90993342.02434023,1928278.2225929373,False,,3.805634,53,53,8,4.622641509433962,0.41872846548039055,18.813486846123787,0,False,evidence/root-tail/final-3068-coupled-3
root-tail,final-3068,final-3068,off,3,1744796.9841897595,90993342.02434024,1750956.675791639,False,,6.309992,91,91,22,4.945054945054945,0.1386947885195417,10665.29429141688,1,False,evidence/root-tail/final-3068-off-3
root-tail,venice-52,venice-52,opening,3,243740.27,11152062.772762472,247567.5144109515,False,,1.315832,127,127,7,1.6771653543307086,0.03220223174387005,640.5862566388328,0,False,evidence/root-tail/venice-52-opening-3
root-tail,venice-52,venice-52,frozen,3,243740.27,11152062.77276247,252196.66690594543,False,,1.78128,93,93,3,10.602150537634408,0.2794913169181712,6.689273996641219,0,False,evidence/root-tail/venice-52-frozen-3
root-tail,venice-52,venice-52,coupled,3,243740.27,11152062.77276247,246496.5597683421,False,,2.002192,91,91,2,12.23076923076923,0.36823492751943876,7.572308388083999,0,False,evidence/root-tail/venice-52-coupled-3
root-tail,venice-52,venice-52,off,3,243740.27,11152062.77276247,247590.8144411544,False,,1.350264,128,128,7,1.671875,0.03138283994833603,636.0341478207536,0,False,evidence/root-tail/venice-52-off-3
root-tail,venice-52,venice-52,off,4,243740.27,11152062.772762468,246433.84750579917,False,,0.968352,85,85,1,2.788235294117647,0.01594298354317438,157.339274035476,1,False,evidence/root-tail/venice-52-off-4
root-tail,venice-52,venice-52,coupled,4,243740.27,11152062.772762472,246496.5604385704,False,,2.000814,91,91,2,12.23076923076923,0.3689432241077881,7.572256187558957,0,False,evidence/root-tail/venice-52-coupled-4
root-tail,venice-52,venice-52,frozen,4,243740.27,11152062.77276247,252196.66583435357,False,,1.777215,93,93,3,10.602150537634408,0.2784064792385839,6.689365721861464,0,False,evidence/root-tail/venice-52-frozen-4
root-tail,venice-52,venice-52,opening,4,243740.27,11152062.772762468,247571.4274528542,False,,1.315956,127,127,7,1.68503937007874,0.032212473669332414,652.8813626648786,0,False,evidence/root-tail/venice-52-opening-4
root-tail,final-3068,final-3068,off,4,1744796.9841897595,90993342.02434024,1742540.1091811766,True,3.4829,3.506161,56,56,7,3.7142857142857144,0.09166884036414756,176.59469040315787,1,False,evidence/root-tail/final-3068-off-4
root-tail,final-3068,final-3068,coupled,4,1744796.9841897595,90993342.02434024,1833305.276990815,False,,4.160659,47,47,12,7.829787234042553,0.4583932617405077,19.057650392856647,0,False,evidence/root-tail/final-3068-coupled-4
root-tail,final-3068,final-3068,frozen,4,1744796.9841897595,90993342.02434024,1752762.9725631562,False,,5.131222,68,68,12,8.676470588235293,0.32399113115745143,19.794925501783418,0,False,evidence/root-tail/final-3068-frozen-4
root-tail,final-3068,final-3068,opening,4,1744796.9841897595,90993342.02434023,1743741.280190854,True,6.2525,6.27665,100,100,14,2.9,0.09550334318466062,13888.236086848345,1,False,evidence/root-tail/final-3068-opening-4
root-practical,ladybug-539-1.005,ladybug-539,off,0,164797.8493852759,5535080.118240733,164531.79333469784,True,0.0904,0.1079,9,9,0,4.777777777777778,0.0,0.8039813179387655,0,False,evidence/root-practical/ladybug-539-1.005-off-0
root-practical,ladybug-539-1.005,ladybug-539,coupled,0,164797.8493852759,5535080.118240734,164531.79435950832,True,0.0905,0.108633,9,9,0,4.777777777777778,0.0,0.8039813179249178,0,False,evidence/root-practical/ladybug-539-1.005-coupled-0
root-practical,ladybug-539-1.005,ladybug-539,frozen,0,164797.8493852759,5535080.118240733,164531.79594160029,True,0.0908,0.108658,9,9,0,4.777777777777778,0.0,0.8039813179477698,0,False,evidence/root-practical/ladybug-539-1.005-frozen-0
root-practical,ladybug-539-1.005,ladybug-539,opening,0,164797.8493852759,5535080.118240732,164531.79435950887,True,0.0912,0.109082,9,9,0,4.777777777777778,0.0,0.8039813179010394,0,False,evidence/root-practical/ladybug-539-1.005-opening-0
root-practical,ladybug-539-1.01,ladybug-539,off,0,165617.73918321263,5535080.118240732,165514.08261311564,True,0.062,0.079487,6,6,0,6.0,0.0,0.8039813179190655,0,False,evidence/root-practical/ladybug-539-1.01-off-0
root-practical,ladybug-539-1.01,ladybug-539,coupled,0,165617.73918321263,5535080.118240732,165514.08261311485,True,0.0621,0.080602,6,6,0,6.0,0.0,0.8039813179554316,0,False,evidence/root-practical/ladybug-539-1.01-coupled-0
root-practical,ladybug-539-1.01,ladybug-539,frozen,0,165617.73918321263,5535080.118240731,165514.08261310813,True,0.0686,0.087022,6,6,0,6.0,0.0,0.8039813184156291,0,False,evidence/root-practical/ladybug-539-1.01-frozen-0
root-practical,ladybug-539-1.01,ladybug-539,opening,0,165617.73918321263,5535080.118240733,165514.08261311657,True,0.0661,0.083678,6,6,0,6.0,0.0,0.8039813179430353,0,False,evidence/root-practical/ladybug-539-1.01-opening-0
root-practical,ladybug-539-1.02,ladybug-539,off,0,167257.518779086,5535080.118240732,165514.08261311476,True,0.0662,0.083805,6,6,0,6.0,0.0,0.8039813179670118,0,False,evidence/root-practical/ladybug-539-1.02-off-0
root-practical,ladybug-539-1.02,ladybug-539,coupled,0,167257.518779086,5535080.118240733,165514.08261311692,True,0.0688,0.112072,6,6,0,6.0,0.0,0.8039813179498857,0,False,evidence/root-practical/ladybug-539-1.02-coupled-0
root-practical,ladybug-539-1.02,ladybug-539,frozen,0,167257.518779086,5535080.118240732,165514.08261311625,True,0.0686,0.086619,6,6,0,6.0,0.0,0.8039813179374053,0,False,evidence/root-practical/ladybug-539-1.02-frozen-0
root-practical,ladybug-539-1.02,ladybug-539,opening,0,167257.518779086,5535080.118240733,165514.08261311657,True,0.0688,0.119469,6,6,0,6.0,0.0,0.8039813179433313,0,False,evidence/root-practical/ladybug-539-1.02-opening-0
root-practical,trafalgar-138-1.005,trafalgar-138,off,0,103088.39569543337,20163569.015917197,102905.23005565252,True,0.3209,0.35216,13,13,0,44.84615384615385,0.0,2.066170475140175,0,False,evidence/root-practical/trafalgar-138-1.005-off-0
root-practical,trafalgar-138-1.005,trafalgar-138,coupled,0,103088.39569543337,20163569.015917197,103035.90095480438,True,0.5879,0.60403,11,11,0,117.27272727272727,0.5764722133006639,2.0634571648803255,0,False,evidence/root-practical/trafalgar-138-1.005-coupled-0
root-practical,trafalgar-138-1.005,trafalgar-138,frozen,0,103088.39569543337,20163569.0159172,102964.49643984319,True,0.7609,0.780858,12,12,0,143.41666666666666,0.6048961104323706,2.309121965320859,0,False,evidence/root-practical/trafalgar-138-1.005-frozen-0
root-practical,trafalgar-138-1.005,trafalgar-138,opening,0,103088.39569543337,20163569.015917197,102905.1207531058,True,0.2958,0.312108,13,13,0,44.84615384615385,0.0,2.0642430499843787,0,False,evidence/root-practical/trafalgar-138-1.005-opening-0
root-practical,trafalgar-138-1.01,trafalgar-138,off,0,103601.27328595793,20163569.015917197,103407.32727378974,True,0.232,0.247872,10,10,0,45.3,0.0,2.065632387921656,0,False,evidence/root-practical/trafalgar-138-1.01-off-0
root-practical,trafalgar-138-1.01,trafalgar-138,coupled,0,103601.27328595793,20163569.0159172,103240.87451780695,True,0.5308,0.54704,10,10,0,116.2,0.6363574473530271,2.0626481128827265,0,False,evidence/root-practical/trafalgar-138-1.01-coupled-0
root-practical,trafalgar-138-1.01,trafalgar-138,frozen,0,103601.27328595793,20163569.015917197,103158.72306646305,True,0.5789,0.621514,11,11,0,116.72727272727273,0.5615954942286095,2.0673711229890177,0,False,evidence/root-practical/trafalgar-138-1.01-frozen-0
root-practical,trafalgar-138-1.01,trafalgar-138,opening,0,103601.27328595793,20163569.015917197,103407.49629835911,True,0.2319,0.247952,10,10,0,45.3,0.0,2.064265441711428,0,False,evidence/root-practical/trafalgar-138-1.01-opening-0
root-practical,trafalgar-138-1.02,trafalgar-138,off,0,104627.02846700703,20163569.015917197,104518.2789058361,True,0.1277,0.144044,8,8,0,28.125,0.0,1.9126356883528257,0,False,evidence/root-practical/trafalgar-138-1.02-off-0
root-practical,trafalgar-138-1.02,trafalgar-138,coupled,0,104627.02846700703,20163569.015917197,104518.49734162565,True,0.1278,0.144041,8,8,0,28.125,0.0,1.9131455653724065,0,False,evidence/root-practical/trafalgar-138-1.02-coupled-0
root-practical,trafalgar-138-1.02,trafalgar-138,frozen,0,104627.02846700703,20163569.015917197,104518.525745365,True,0.1277,0.143828,8,8,0,28.125,0.0,1.913176820149962,0,False,evidence/root-practical/trafalgar-138-1.02-frozen-0
root-practical,trafalgar-138-1.02,trafalgar-138,opening,0,104627.02846700703,20163569.015917197,104519.16486012642,True,0.1277,0.143952,8,8,0,28.125,0.0,1.9135073302614953,0,False,evidence/root-practical/trafalgar-138-1.02-opening-0
root-practical,final-394-1.005,final-394,off,0,306349.5931045434,4545737.692797158,305937.7143206358,True,0.2451,0.294319,11,11,0,11.272727272727273,0.0,1.097168626871433,0,False,evidence/root-practical/final-394-1.005-off-0
root-practical,final-394-1.005,final-394,coupled,0,306349.5931045434,4545737.692797157,305941.78246475453,True,0.2453,0.263525,11,11,0,11.272727272727273,0.0,1.097168626871196,0,False,evidence/root-practical/final-394-1.005-coupled-0
root-practical,final-394-1.005,final-394,frozen,0,306349.5931045434,4545737.692797158,305942.0971501005,True,0.245,0.263307,11,11,0,11.272727272727273,0.0,1.0971686268761074,0,False,evidence/root-practical/final-394-1.005-frozen-0
root-practical,final-394-1.005,final-394,opening,0,306349.5931045434,4545737.692797157,305937.76859160146,True,0.2452,0.287579,11,11,0,11.272727272727273,0.0,1.0971686268827125,0,False,evidence/root-practical/final-394-1.005-opening-0
root-practical,final-394-1.01,final-394,off,0,307873.7204334218,4545737.692797156,306992.15351348685,True,0.1745,0.192697,9,9,0,8.555555555555555,0.0,1.0971686268720153,0,False,evidence/root-practical/final-394-1.01-off-0
root-practical,final-394-1.01,final-394,coupled,0,307873.7204334218,4545737.692797156,306990.7854285285,True,0.1744,0.192526,9,9,0,8.555555555555555,0.0,1.097168626870269,0,False,evidence/root-practical/final-394-1.01-coupled-0
root-practical,final-394-1.01,final-394,frozen,0,307873.7204334218,4545737.692797158,306996.51178872335,True,0.1744,0.193615,9,9,0,8.555555555555555,0.0,1.0971686268702592,0,False,evidence/root-practical/final-394-1.01-frozen-0
root-practical,final-394-1.01,final-394,opening,0,307873.7204334218,4545737.692797157,306990.74817182514,True,0.1745,0.192915,9,9,0,8.555555555555555,0.0,1.0971686268773344,0,False,evidence/root-practical/final-394-1.01-opening-0
root-practical,final-394-1.02,final-394,off,0,310921.97509117844,4545737.692797156,309661.4082497191,True,0.1302,0.14858,8,8,0,5.25,0.0,1.0971686268724197,0,False,evidence/root-practical/final-394-1.02-off-0
root-practical,final-394-1.02,final-394,coupled,0,310921.97509117844,4545737.692797156,309661.4258477374,True,0.1303,0.148396,8,8,0,5.25,0.0,1.0971686268718792,0,False,evidence/root-practical/final-394-1.02-coupled-0
root-practical,final-394-1.02,final-394,frozen,0,310921.97509117844,4545737.692797156,309661.443461676,True,0.1302,0.148608,8,8,0,5.25,0.0,1.0971686268740992,0,False,evidence/root-practical/final-394-1.02-frozen-0
root-practical,final-394-1.02,final-394,opening,0,310921.97509117844,4545737.692797156,309661.52415767947,True,0.13,0.148305,8,8,0,5.25,0.0,1.0971686268708283,0,False,evidence/root-practical/final-394-1.02-opening-0
root-practical,final-394-1.02,final-394,opening,1,310921.97509117844,4545737.692797158,309666.8246418408,True,0.1301,0.148239,8,8,0,5.25,0.0,1.0971686268643717,0,False,evidence/root-practical/final-394-1.02-opening-1
root-practical,final-394-1.02,final-394,frozen,1,310921.97509117844,4545737.692797157,309666.759592946,True,0.1301,0.148427,8,8,0,5.25,0.0,1.0971686268667598,0,False,evidence/root-practical/final-394-1.02-frozen-1
root-practical,final-394-1.02,final-394,coupled,1,310921.97509117844,4545737.692797158,309661.79103335703,True,0.13,0.148104,8,8,0,5.25,0.0,1.0971686268703276,0,False,evidence/root-practical/final-394-1.02-coupled-1
root-practical,final-394-1.02,final-394,off,1,310921.97509117844,4545737.692797157,309661.7985956188,True,0.1302,0.148458,8,8,0,5.25,0.0,1.0971686268742096,0,False,evidence/root-practical/final-394-1.02-off-1
root-practical,final-394-1.01,final-394,opening,1,307873.7204334218,4545737.692797156,306992.25365007494,True,0.1743,0.192662,9,9,0,8.555555555555555,0.0,1.097168626868891,0,False,evidence/root-practical/final-394-1.01-opening-1
root-practical,final-394-1.01,final-394,frozen,1,307873.7204334218,4545737.692797156,306994.3468190208,True,0.1741,0.192413,9,9,0,8.555555555555555,0.0,1.097168626877445,0,False,evidence/root-practical/final-394-1.01-frozen-1
root-practical,final-394-1.01,final-394,coupled,1,307873.7204334218,4545737.692797156,306990.6918683059,True,0.1745,0.192885,9,9,0,8.555555555555555,0.0,1.0971686268673624,0,False,evidence/root-practical/final-394-1.01-coupled-1
root-practical,final-394-1.01,final-394,off,1,307873.7204334218,4545737.692797156,306994.26813015,True,0.1745,0.19394,9,9,0,8.555555555555555,0.0,1.0971686268732368,0,False,evidence/root-practical/final-394-1.01-off-1
root-practical,final-394-1.005,final-394,opening,1,306349.5931045434,4545737.692797156,305941.87987393094,True,0.2447,0.27035,11,11,0,11.272727272727273,0.0,1.0971686268732368,0,False,evidence/root-practical/final-394-1.005-opening-1
root-practical,final-394-1.005,final-394,frozen,1,306349.5931045434,4545737.692797158,305942.11374538584,True,0.2453,0.263883,11,11,0,11.272727272727273,0.0,1.0971686268753345,0,False,evidence/root-practical/final-394-1.005-frozen-1
root-practical,final-394-1.005,final-394,coupled,1,306349.5931045434,4545737.692797157,305941.85986286326,True,0.245,0.263402,11,11,0,11.272727272727273,0.0,1.0971686268766543,0,False,evidence/root-practical/final-394-1.005-coupled-1
root-practical,final-394-1.005,final-394,off,1,306349.5931045434,4545737.692797156,305941.89591878833,True,0.2458,0.264248,11,11,0,11.272727272727273,0.0,1.0971686268728906,0,False,evidence/root-practical/final-394-1.005-off-1
root-practical,trafalgar-138-1.02,trafalgar-138,opening,1,104627.02846700703,20163569.0159172,104518.33383420875,True,0.1277,0.144006,8,8,0,28.125,0.0,1.9126627696124017,0,False,evidence/root-practical/trafalgar-138-1.02-opening-1
root-practical,trafalgar-138-1.02,trafalgar-138,frozen,1,104627.02846700703,20163569.015917197,104518.28767196112,True,0.1278,0.143601,8,8,0,28.125,0.0,1.9127681951420816,0,False,evidence/root-practical/trafalgar-138-1.02-frozen-1
root-practical,trafalgar-138-1.02,trafalgar-138,coupled,1,104627.02846700703,20163569.015917197,104518.5435716049,True,0.1277,0.143449,8,8,0,28.125,0.0,1.9131561168644602,0,False,evidence/root-practical/trafalgar-138-1.02-coupled-1
root-practical,trafalgar-138-1.02,trafalgar-138,off,1,104627.02846700703,20163569.015917197,104518.54601567,True,0.1278,0.143819,8,8,0,28.125,0.0,1.9130365604807253,0,False,evidence/root-practical/trafalgar-138-1.02-off-1
root-practical,trafalgar-138-1.01,trafalgar-138,opening,1,103601.27328595793,20163569.015917197,103407.41005035641,True,0.2313,0.247721,10,10,0,45.3,0.0,2.0634451986648945,0,False,evidence/root-practical/trafalgar-138-1.01-opening-1
root-practical,trafalgar-138-1.01,trafalgar-138,frozen,1,103601.27328595793,20163569.015917197,103580.19660472125,True,0.4943,0.51025,10,10,0,109.2,0.6112785634492897,2.0652421408875106,0,False,evidence/root-practical/trafalgar-138-1.01-frozen-1
root-practical,trafalgar-138-1.01,trafalgar-138,coupled,1,103601.27328595793,20163569.015917197,103240.72285094723,True,0.5318,0.54805,10,10,0,116.2,0.6370473679408812,2.0658337719542246,0,False,evidence/root-practical/trafalgar-138-1.01-coupled-1
root-practical,trafalgar-138-1.01,trafalgar-138,off,1,103601.27328595793,20163569.015917197,103407.34230287415,True,0.2318,0.262584,10,10,0,45.3,0.0,2.0652926230836304,0,False,evidence/root-practical/trafalgar-138-1.01-off-1
root-practical,trafalgar-138-1.005,trafalgar-138,opening,1,103088.39569543337,20163569.0159172,102904.96690851435,True,0.2953,0.311254,13,13,0,44.84615384615385,0.0,2.0639738728548207,0,False,evidence/root-practical/trafalgar-138-1.005-opening-1
root-practical,trafalgar-138-1.005,trafalgar-138,frozen,1,103088.39569543337,20163569.015917197,102964.54245187753,True,0.7613,0.77791,12,12,0,143.41666666666666,0.6072187502410304,2.307901156559371,0,False,evidence/root-practical/trafalgar-138-1.005-frozen-1
root-practical,trafalgar-138-1.005,trafalgar-138,coupled,1,103088.39569543337,20163569.0159172,103036.03991491716,True,0.5884,0.605001,11,11,0,117.27272727272727,0.576324900289421,2.066190954898916,0,False,evidence/root-practical/trafalgar-138-1.005-coupled-1
root-practical,trafalgar-138-1.005,trafalgar-138,off,1,103088.39569543337,20163569.015917197,102905.11509088651,True,0.2956,0.311464,13,13,0,44.84615384615385,0.0,2.0636085147401255,0,False,evidence/root-practical/trafalgar-138-1.005-off-1
root-practical,ladybug-539-1.02,ladybug-539,opening,1,167257.518779086,5535080.118240731,165514.08261311497,True,0.0621,0.079733,6,6,0,6.0,0.0,0.80398131794157,0,False,evidence/root-practical/ladybug-539-1.02-opening-1
root-practical,ladybug-539-1.02,ladybug-539,frozen,1,167257.518779086,5535080.118240731,165514.08261311494,True,0.062,0.080029,6,6,0,6.0,0.0,0.8039813179515999,0,False,evidence/root-practical/ladybug-539-1.02-frozen-1
root-practical,ladybug-539-1.02,ladybug-539,coupled,1,167257.518779086,5535080.118240732,165514.08261311633,True,0.0684,0.086212,6,6,0,6.0,0.0,0.8039813179378573,0,False,evidence/root-practical/ladybug-539-1.02-coupled-1
root-practical,ladybug-539-1.02,ladybug-539,off,1,167257.518779086,5535080.118240732,165514.08261311476,True,0.0687,0.086537,6,6,0,6.0,0.0,0.8039813179582682,0,False,evidence/root-practical/ladybug-539-1.02-off-1
root-practical,ladybug-539-1.01,ladybug-539,opening,1,165617.73918321263,5535080.118240733,165514.082613116,True,0.0661,0.106687,6,6,0,6.0,0.0,0.8039813179698639,0,False,evidence/root-practical/ladybug-539-1.01-opening-1
root-practical,ladybug-539-1.01,ladybug-539,frozen,1,165617.73918321263,5535080.118240734,165514.0826131172,True,0.0657,0.083296,6,6,0,6.0,0.0,0.8039813179524207,0,False,evidence/root-practical/ladybug-539-1.01-frozen-1
root-practical,ladybug-539-1.01,ladybug-539,coupled,1,165617.73918321263,5535080.118240732,165514.08261312934,True,0.0652,0.082667,6,6,0,6.0,0.0,0.8039813179958665,0,False,evidence/root-practical/ladybug-539-1.01-coupled-1
root-practical,ladybug-539-1.01,ladybug-539,off,1,165617.73918321263,5535080.118240732,165514.08261311878,True,0.0651,0.082637,6,6,0,6.0,0.0,0.8039813179016734,0,False,evidence/root-practical/ladybug-539-1.01-off-1
root-practical,ladybug-539-1.005,ladybug-539,opening,1,164797.8493852759,5535080.118240733,164531.79603046723,True,0.1004,0.118292,9,9,0,4.777777777777778,0.0,0.8039813179903579,0,False,evidence/root-practical/ladybug-539-1.005-opening-1
root-practical,ladybug-539-1.005,ladybug-539,frozen,1,164797.8493852759,5535080.118240731,164531.79335304725,True,0.0925,0.110503,9,9,0,4.777777777777778,0.0,0.803981317948741,0,False,evidence/root-practical/ladybug-539-1.005-frozen-1
root-practical,ladybug-539-1.005,ladybug-539,coupled,1,164797.8493852759,5535080.118240732,164531.7933574821,True,0.0909,0.108772,9,9,0,4.777777777777778,0.0,0.8039813179468431,0,False,evidence/root-practical/ladybug-539-1.005-coupled-1
root-practical,ladybug-539-1.005,ladybug-539,off,1,164797.8493852759,5535080.11824073,164531.79594160162,True,0.0909,0.108834,9,9,0,4.777777777777778,0.0,0.803981317916036,0,False,evidence/root-practical/ladybug-539-1.005-off-1
