# algo=mfree_shifted_cg problem=/tmp/prism-speed-novelty/inputs/trafalgar-138.txt
iter,cost,wall_s
0,20163569.0159171969,0.0000
1,846597.3010421044,0.0071
2,172504.9855086429,0.0131
3,120372.0808850375,0.0260
4,109724.5909274003,0.0332
5,106778.3183733182,0.0572
6,106230.0665585161,0.0652
7,105493.0706378787,0.0691
8,104518.3001979178,0.1265
