# algo=mfree_shifted_cg problem=/workspace/bal/ladybug-49.txt
iter,cost,wall_s
0,850912.4606413026,0.0000
1,39707.8244620617,0.0044
2,25352.4264592253,0.0065
3,18889.6258743591,0.0098
4,15553.0927238128,0.0111
5,14594.0762064946,0.0128
6,14132.8889525000,0.0148
7,13886.7101094466,0.0183
8,13748.3003118171,0.0204
9,13740.1786563159,0.0260
10,13711.3719483822,0.0370
11,13693.5159705081,0.0427
12,13684.1066494008,0.0480
13,13634.0260670442,0.0501
14,13628.6778243115,0.0552
15,13625.5909287082,0.0604
16,13616.3537455015,0.0652
17,13614.5857220862,0.0683
18,13607.1562577555,0.0698
19,13605.1490138040,0.0731
20,13602.2227867345,0.0763
21,13598.0906829848,0.0797
22,13592.3946434009,0.0829
23,13590.0370828658,0.0862
