# algo=mfree_shifted_cg problem=/tmp/prism-speed-novelty/inputs/trafalgar-138.txt
iter,cost,wall_s
0,20163569.0159171969,0.0000
1,461208.5689577805,0.0156
2,161402.0868315439,0.0302
3,120134.0448004039,0.0656
4,110467.1061582939,0.0710
5,108885.2245400886,0.0955
6,105287.6046993483,0.0996
7,105041.3675320764,0.1069
8,104889.5098086964,0.1110
9,104402.1676785538,0.1668
10,103648.8988828374,0.1709
11,103244.1821573925,0.2265
