arm,rep,cost,prediction,decrease,rho,camera_norm,pcg_iterations,true_residual,certified,seconds,reason
eta2,0,1951880.1008063303,0.098439924047453276,0.026323252357542515,0.26740423270596297,6.6020868634661698e-05,1,0.0032786584430425539,0,0,native_inexact
exact,0,2485806.7430585511,19172.427079166984,-533926.61592896841,-27.848671100652677,41.74596680794339,6,3.2687192692452425e-12,1,0.093622285,true_residual
exact_clip,0,1951880.1007567926,0.098448895165636832,0.026372790103778243,0.26788304794489509,6.6020868634661725e-05,6,3.2687192692452425e-12,1,0.093622285,true_residual
exact,1,2485806.743058552,19172.427079166981,-533926.61592896935,-27.84867110065273,41.74596680794339,6,3.2687192692452425e-12,1,0.071819150999999998,true_residual
exact_clip,1,1951880.1007567926,0.09844889516563686,0.026372790103778243,0.26788304794489504,6.6020868634661725e-05,6,3.2687192692452425e-12,1,0.071819150999999998,true_residual
exact,2,2485806.743058552,19172.427079166984,-533926.61592896935,-27.848671100652727,41.74596680794339,6,3.2687192692452425e-12,1,0.072003500999999998,true_residual
exact_clip,2,1951880.1007567926,0.09844889516563686,0.026372790103778243,0.26788304794489504,6.6020868634661725e-05,6,3.2687192692452425e-12,1,0.072003500999999998,true_residual
